id,address,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
4801,"Bushwick Inlet Park, New York, NY",40.704311,-73.938569,0.86,street_center,"Bushwick Ct",,"Brooklyn, NY 11206",,"Bushwick Ct",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
4802,"Columbus Park, New York, NY",40.768102,-73.98242,0.93,street_center,"Columbus Cir",,"New York, NY 10023",,"Columbus Cir",,,"New York",NY,"New York County",10023,US,"TIGER/Line® dataset from the US Census Bureau"
4803,"College Point Fields, New York, NY",40.779378,-73.84607,0.85,street_center,"College Point Blvd",,"College Point, NY 11356",,"College Point Blvd",,,"College Point",NY,"Queens County",11356,US,"TIGER/Line® dataset from the US Census Bureau"
4804,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4805,"Stop & Go Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4806,"Bowling Green, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4807,"Peter's Field, New York, NY",40.735862,-74.001138,0.88,street_center,"Perry St",,"New York, NY 10014",,"Perry St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
4808,"Forest Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4809,"Detective Keith L Williams Park, New York, NY",40.704961,-74.009866,0.88,street_center,"William St",,"New York, NY 10004",,"William St",,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
4810,"Marine Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4811,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4812,"Bloomingdale Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4813,"Stop & Go Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4815,"Macombs Dam Park, New York, NY",40.826549,-73.938017,1,street_center,"Macombs Pl",,"New York, NY 10039",,"Macombs Pl",,,"New York",NY,"New York County",10039,US,"TIGER/Line® dataset from the US Census Bureau"
4816,"Tappen Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4817,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
4818,"Flushing Meadows Corona Park, New York, NY",40.712749,-73.917992,0.79,street_center,"Flushing Ave",,"Ridgewood, NY 11385",,"Flushing Ave",,,Ridgewood,NY,"Queens County",11385,US,"TIGER/Line® dataset from the US Census Bureau"
4819,"Bill Brown Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4820,"Grover Cleveland Playground, New York, NY",40.733294,-74.002802,0.93,street_center,"Grove St",,"New York, NY 10014",,"Grove St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
4821,"Linden Park (Gershwin Park - JHS 166), New York, NY",40.727953,-73.696221,0.54,street_center,"Linden Ave",,"Floral Park, NY 11001",,"Linden Ave",,,"Floral Park",NY,"Nassau County",11001,US,"TIGER/Line® dataset from the US Census Bureau"
4822,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4823,"Riverside Park, New York, NY",40.8657,-73.929166,0.93,street_center,"Riverside Dr",,"New York, NY 10034",,"Riverside Dr",,,"New York",NY,"New York County",10034,US,"TIGER/Line® dataset from the US Census Bureau"
4824,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4825,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4826,"CENTRAL PARK WEST between WEST   76 STREET and WEST   81 STREET, New York, NY",40.782156,-73.982025,1,street_center,"W 76th St",,"New York, NY 10023",,"W 76th St",,,"New York",NY,"New York County",10023,US,"TIGER/Line® dataset from the US Census Bureau"
4827,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
4829,"Damrosch Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4830,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4831,"CC Moore Homestead Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4832,"Marine Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4833,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4834,"Lou Gehrig Plaza, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4835,"Red Hook Recreation Area, New York, NY",40.691415,-73.988649,0.97,street_center,"Red Hook Ln",,"Brooklyn, NY 11201",,"Red Hook Ln",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
4836,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
4837,"Tappen Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4838,"Bowling Green, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4839,"St. Michael's Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4840,"Forest Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4841,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
4842,"79 STREET between NORTHERN BOULEVARD and 34 AVENUE, New York, NY",40.770322,-73.947934,1,street_center,"E 79th St",,"New York, NY 10021",,"E 79th St",,,"New York",NY,"New York County",10021,US,"TIGER/Line® dataset from the US Census Bureau"
4843,"Frederick Douglass Playground, New York, NY",40.82123,-73.943094,1,street_center,"Frederick Douglass Blvd",,"New York, NY 10030",,"Frederick Douglass Blvd",,,"New York",NY,"New York County",10030,US,"TIGER/Line® dataset from the US Census Bureau"
4844,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4845,"Maria Hernandez Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4846,"Columbus Park, New York, NY",40.768102,-73.98242,0.93,street_center,"Columbus Cir",,"New York, NY 10023",,"Columbus Cir",,,"New York",NY,"New York County",10023,US,"TIGER/Line® dataset from the US Census Bureau"
4847,"33rd Street Plaza, New York, NY",40.752123,-73.995369,1,street_center,"W 33rd St",,"New York, NY 10199",,"W 33rd St",,,"New York",NY,"New York County",10199,US,"TIGER/Line® dataset from the US Census Bureau"
4848,"Chelsea Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4849,"Damrosch Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4850,"34 AVENUE between 93 STREET and 94 STREET, New York, NY",40.591266,-73.982015,0.84,range_interpolation,"34 Ave W",,"Brooklyn, NY 11223",34,"Ave W",,,Brooklyn,NY,"Kings County",11223,US,"TIGER/Line® from the US Census Bureau"
4851,"Sara D. Roosevelt Park, New York, NY",40.878163,-73.900021,0.85,street_center,"Shrady Pl",,"Bronx, NY 10463",,"Shrady Pl",,,Bronx,NY,"Bronx County",10463,US,"TIGER/Line® dataset from the US Census Bureau"
4852,"Hinton Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4853,"Calvert Vaux Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4854,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4855,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4856,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4857,"Franklin D Roosevelt Boardwalk and Beach, New York, NY",40.71694,-74.002499,1,street_center,"Franklin St",,"New York, NY 10013",,"Franklin St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
4858,"Sunset Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4859,"CC Moore Homestead Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4860,"Bushwick Inlet Park, New York, NY",40.704311,-73.938569,0.86,street_center,"Bushwick Ct",,"Brooklyn, NY 11206",,"Bushwick Ct",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
4861,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4862,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
4864,"Detective Keith L Williams Park, New York, NY",40.704961,-74.009866,0.88,street_center,"William St",,"New York, NY 10004",,"William St",,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
4865,"Flushing Meadows Corona Park, New York, NY",40.712749,-73.917992,0.79,street_center,"Flushing Ave",,"Ridgewood, NY 11385",,"Flushing Ave",,,Ridgewood,NY,"Queens County",11385,US,"TIGER/Line® dataset from the US Census Bureau"
4866,"West Playground, New York, NY",40.755874,-73.956539,0.9,street_center,"West Rd",,"New York, NY 10044",,"West Rd",,,"New York",NY,"New York County",10044,US,"TIGER/Line® dataset from the US Census Bureau"
4867,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4869,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4870,"Robert Moses Playground, New York, NY",40.684293,-73.891269,0.76,street_center,"Robert St",,"Brooklyn, NY 11207",,"Robert St",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
4871,"BROADWAY between MORRIS STREET and BATTERY PLACE, New York, NY",40.742785,-73.989195,1,street_center,Broadway,,"New York, NY 10010",,Broadway,,,"New York",NY,"New York County",10010,US,"TIGER/Line® dataset from the US Census Bureau"
4872,"Freshkills Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4873,"Red Hook Recreation Area, New York, NY",40.691415,-73.988649,0.97,street_center,"Red Hook Ln",,"Brooklyn, NY 11201",,"Red Hook Ln",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
4875,"Flushing Meadows Corona Park, New York, NY",40.712749,-73.917992,0.79,street_center,"Flushing Ave",,"Ridgewood, NY 11385",,"Flushing Ave",,,Ridgewood,NY,"Queens County",11385,US,"TIGER/Line® dataset from the US Census Bureau"
4876,"East River Park, New York, NY",40.761283,-73.948971,1,street_center,"East Rd",,"New York, NY 10044",,"East Rd",,,"New York",NY,"New York County",10044,US,"TIGER/Line® dataset from the US Census Bureau"
4877,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4878,"Montefiore SquarePark, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4879,"Flushing Meadows Corona Park, New York, NY",40.712749,-73.917992,0.79,street_center,"Flushing Ave",,"Ridgewood, NY 11385",,"Flushing Ave",,,Ridgewood,NY,"Queens County",11385,US,"TIGER/Line® dataset from the US Census Bureau"
4880,"Scarangella Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4881,"McDonald Playground, New York, NY",40.630062,-73.977035,0.77,street_center,"McDonald Ave",,"Brooklyn, NY 11230",,"McDonald Ave",,,Brooklyn,NY,"Kings County",11230,US,"TIGER/Line® dataset from the US Census Bureau"
4882,"Canarsie Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4883,"Sara D. Roosevelt Park, New York, NY",40.878163,-73.900021,0.85,street_center,"Shrady Pl",,"Bronx, NY 10463",,"Shrady Pl",,,Bronx,NY,"Bronx County",10463,US,"TIGER/Line® dataset from the US Census Bureau"
4884,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4885,"Franklin D Roosevelt Boardwalk and Beach, New York, NY",40.71694,-74.002499,1,street_center,"Franklin St",,"New York, NY 10013",,"Franklin St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
4886,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4887,"Southern Fields, New York, NY",40.665601,-73.832132,0.62,street_center,"Belt Pkwy",,"South Ozone Park, NY 11420",,"Belt Pkwy",,,"South Ozone Park",NY,"Queens County",11420,US,"OpenStreetMap Contributors"
4888,"Murray Playground, New York, NY",40.715055,-74.012217,0.93,street_center,"Murray St",,"New York, NY 10007",,"Murray St",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4889,"Prospect Park, New York, NY",40.659293,-73.976334,0.94,street_center,"Prospect Park SW",,"Brooklyn, NY 11215",,"Prospect Park SW",,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
4890,"St. Michael's Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4891,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4892,"Tappen Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4893,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4894,"Grover Cleveland Playground, New York, NY",40.733294,-74.002802,0.93,street_center,"Grove St",,"New York, NY 10014",,"Grove St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
4896,"BOWERY between EAST    2 STREET and EAST    3 STREET, New York, NY",40.635549,-73.740732,0.62,intersection,"2nd St and 3rd St",,"Rosedale, NY 11422",,"2nd St",,,Rosedale,NY,"Queens County",11422,US,"© OpenStreetMap contributors"
4897,"Highbridge Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4898,"Parade Ground, New York, NY",40.651315,-73.964948,0.81,street_center,"Parade Pl",,"Brooklyn, NY 11226",,"Parade Pl",,,Brooklyn,NY,"Kings County",11226,US,"TIGER/Line® dataset from the US Census Bureau"
4899,"CC Moore Homestead Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4900,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4901,"Quarry Ballfields, New York, NY",40.747231,-73.66294,0.48,street_center,"Cary Rd",,"New Hyde Park, NY 11040",,"Cary Rd",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
4902,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4903,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4904,"Frank Principe Park / Maurice Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4905,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4909,"Fort Washington Park, New York, NY",40.841593,-73.942503,1,street_center,"Ft Washington Ave",,"New York, NY 10032",,"Ft Washington Ave",,,"New York",NY,"New York County",10032,US,"TIGER/Line® dataset from the US Census Bureau"
4911,"WEST   49 STREET between ROCKEFELLER PLAZA and 5 AVENUE, New York, NY",40.75791,-73.977662,1,intersection,"5th Ave and E 49th St",,"New York, NY 10020",,"5th Ave",,,"New York",NY,"New York County",10020,US,"© OpenStreetMap contributors"
4912,"Fort Tryon Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4914,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
4915,"Prospect Park, New York, NY",40.659293,-73.976334,0.94,street_center,"Prospect Park SW",,"Brooklyn, NY 11215",,"Prospect Park SW",,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
4916,"St. Michael's Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4917,"Coffey Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4918,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4919,"Flushing Meadows Corona Park, New York, NY",40.712749,-73.917992,0.79,street_center,"Flushing Ave",,"Ridgewood, NY 11385",,"Flushing Ave",,,Ridgewood,NY,"Queens County",11385,US,"TIGER/Line® dataset from the US Census Bureau"
4920,"Walt Whitman Park, New York, NY",40.717861,-73.981858,0.78,street_center,"Willett St",,"New York, NY 10002",,"Willett St",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
4921,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4922,"Leif Ericson Park, New York, NY",40.720543,-74.007737,0.9,street_center,"Ericsson Pl",,"New York, NY 10013",,"Ericsson Pl",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
4923,"St. Vartan Park, New York, NY",40.712895,-74.00846,0.83,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4924,"Bill Brown Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
4925,"PRINCE STREET between MULBERRY STREET and MOTT STREET, New York, NY",40.723036,-73.994909,1,intersection,"Mott St and Prince St",,"New York, NY 10012",,"Mott St",,,"New York",NY,"New York County",10012,US,"© OpenStreetMap contributors"
4926,"Pearl Street Plaza, New York, NY",40.713971,-74.002038,1,street_center,"Pearl St",,"New York, NY 10007",,"Pearl St",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4929,"Calvert Vaux Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4930,"Joseph Austin Playground, New York, NY",40.752293,-73.696585,0.53,street_center,"Joseph St",,"New Hyde Park, NY 11040",,"Joseph St",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
4931,"Big Bush Park, New York, NY",40.867667,-73.926704,0.85,street_center,"Beak St",,"New York, NY 10034",,"Beak St",,,"New York",NY,"New York County",10034,US,"TIGER/Line® dataset from the US Census Bureau"
4932,"Ferry Point Park, New York, NY",40.712895,-74.00846,1,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4933,"Marine Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4934,"Cunningham Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
4935,"Bushwick Playground, New York, NY",40.704311,-73.938569,0.86,street_center,"Bushwick Ct",,"Brooklyn, NY 11206",,"Bushwick Ct",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
4936,"Peter's Field, New York, NY",40.735862,-74.001138,0.88,street_center,"Perry St",,"New York, NY 10014",,"Perry St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
4937,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4938,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4939,"CARROLL STREET between SMITH STREET and COURT STREET, New York, NY",40.681057,-73.996524,0.97,intersection,"Carroll St and Court St",,"Brooklyn, NY 11231",,"Carroll St",,,Brooklyn,NY,"Kings County",11231,US,"© OpenStreetMap contributors"
4940,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
4942,"Bushwick Inlet Park, New York, NY",40.704311,-73.938569,0.86,street_center,"Bushwick Ct",,"Brooklyn, NY 11206",,"Bushwick Ct",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
4943,"Riverside Park, New York, NY",40.8657,-73.929166,0.93,street_center,"Riverside Dr",,"New York, NY 10034",,"Riverside Dr",,,"New York",NY,"New York County",10034,US,"TIGER/Line® dataset from the US Census Bureau"
4944,"Peter's Field, New York, NY",40.735862,-74.001138,0.88,street_center,"Perry St",,"New York, NY 10014",,"Perry St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
4945,"Lou Gehrig Plaza, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
